"month","hour_of_day","day_of_week","operator","trips","scheduled_rides","trips_with_wait","wait_p50","wait_p90","trips_wait_gt10","trips_wait_gt15","share_wait_gt10","share_wait_gt15","avg_duration_min","avg_speed_mph","avg_fare","shared_requests","shared_matches","wav_requests","wav_matches","sum_miles","sum_time_sec","sum_total_fare"
"2025-01-01",12,5,"Lyft",35296,863,34433,237.9,455.8,1302,217,0.0378,0.0063,19.2,14.14,29.15,0,0,212,212,159788.44,40670086,1028957.18
"2025-01-01",12,5,"Uber",109580,1336,108244,214.3,432.1,4058,839,0.0375,0.0078,19.47,15.13,31.17,3745,1513,673,673,538051.22,127981461,3415219.93
"2025-01-01",12,6,"Lyft",31584,243,31341,221.7,413.3,695,105,0.0222,0.0034,17.16,14.22,25.88,0,0,103,103,128429.62,32516752,817385.57
"2025-01-01",12,6,"Uber",100043,432,99611,201.8,394.2,2595,511,0.0261,0.0051,17.54,15.61,27.22,3814,1852,223,223,456736.6,105307754,2722919.96
"2025-01-01",12,7,"Lyft",29236,247,28989,227.3,412.7,619,82,0.0214,0.0028,16.6,15.67,26.77,0,0,76,76,126751.63,29121706,782689.63
"2025-01-01",12,7,"Uber",95026,430,94596,208.8,400,2680,520,0.0283,0.0055,17.07,17.3,28.35,3657,1805,191,191,467641.07,97336701,2694220.09
"2025-01-01",13,1,"Lyft",26506,586,25920,236.5,453.1,922,128,0.0356,0.0049,18.61,14.94,28.6,0,0,145,145,122846.2,29601244,757957.8
"2025-01-01",13,1,"Uber",83372,936,82436,209.2,425.1,3011,640,0.0365,0.0078,18.33,15.8,30.07,3300,1281,518,518,402446.42,91696947,2506807.37
"2025-01-01",13,2,"Lyft",27692,708,26984,222.8,434.6,872,138,0.0323,0.0051,18.66,14.15,27.63,0,0,170,170,121870.34,31002580,765025.04
"2025-01-01",13,2,"Uber",82515,1009,81506,198.4,405.8,2478,565,0.0304,0.0069,18.79,15.17,31.18,3024,1095,599,599,391922.76,93017526,2572977.44
"2025-01-01",13,3,"Lyft",34272,753,33519,236.8,456.8,1200,194,0.0358,0.0058,18.83,14.45,28.9,0,0,199,199,155397.96,38712164,990586.45
"2025-01-01",13,3,"Uber",102181,1200,100981,214.4,446.7,3844,757,0.0381,0.0075,18.96,15.63,31.97,3920,1541,727,727,504637.43,116247147,3266949.27
"2025-01-01",13,4,"Lyft",36028,822,35206,216.8,417.1,959,163,0.0272,0.0046,19.82,14.07,29.62,0,0,237,237,167504.43,42848406,1067099.9
"2025-01-01",13,4,"Uber",108702,1273,107429,198.4,399.9,3265,755,0.0304,0.007,19.49,15.04,32.01,3989,1581,777,777,530974.17,127089665,3479067.39
"2025-01-01",13,5,"Lyft",37000,753,36247,240.9,464.9,1426,223,0.0393,0.0062,19.7,13.82,29.59,0,0,204,204,167842.53,43728482,1094765.21
"2025-01-01",13,5,"Uber",115961,1118,114843,218.6,442.1,4640,1085,0.0404,0.0094,19.89,14.82,31.53,4510,1981,662,662,569694.77,138372283,3656003.82
"2025-01-01",13,6,"Lyft",32819,207,32612,223.8,413.3,755,124,0.0232,0.0038,17.84,13.75,26.5,0,0,80,80,134181.39,35123070,869679.39
"2025-01-01",13,6,"Uber",105929,439,105490,204.1,402.6,2863,617,0.0271,0.0058,18.34,15.09,27.94,4307,2204,248,248,488490,116539029,2959802.97
"2025-01-01",13,7,"Lyft",30061,214,29847,230.2,422.9,702,98,0.0235,0.0033,17.64,15.2,27.88,0,0,79,79,134329.28,31808462,837984
"2025-01-01",13,7,"Uber",99882,431,99451,213.2,415.6,2993,632,0.0301,0.0064,18.06,16.7,29.15,4076,2182,219,219,502028.36,108251741,2911630.74
"2025-01-01",14,1,"Lyft",28553,557,27996,236.7,461.2,1091,190,0.039,0.0068,19.25,14.42,29.14,0,0,185,185,132140.58,32980947,832004.18
"2025-01-01",14,1,"Uber",90920,698,90222,222.5,461.3,4179,945,0.0463,0.0105,19.16,15.18,30.56,3689,1550,472,472,440667.64,104529250,2778496.88
"2025-01-01",14,2,"Lyft",30955,596,30359,241,473.8,1253,189,0.0413,0.0062,19.63,13.05,27.67,0,0,157,157,132188.58,36467857,856472.4
"2025-01-01",14,2,"Uber",95610,821,94788,216.3,447.9,3962,894,0.0418,0.0094,19.64,13.91,30.62,3981,1717,563,563,435212.26,112639163,2928054.27
"2025-01-01",14,3,"Lyft",36585,674,35911,248.7,493.3,1782,284,0.0496,0.0079,19.49,13.77,29.25,0,0,191,191,163614.6,42773146,1070113.99
"2025-01-01",14,3,"Uber",115057,977,114080,223.8,462.2,4947,1044,0.0434,0.0092,19.74,14.49,31.9,5049,2307,638,638,548580.16,136286032,3670803.57
"2025-01-01",14,4,"Lyft",39330,752,38578,237.6,470.9,1681,308,0.0436,0.008,20.79,13.05,29.81,0,0,202,202,177802.8,49055237,1172322.98
"2025-01-01",14,4,"Uber",124872,1103,123769,212.6,440,4864,1106,0.0393,0.0089,20.63,13.69,31.91,5300,2411,747,747,587631.11,154540487,3984261.15
"2025-01-01",14,5,"Lyft",41013,725,40288,254.6,493.1,1913,297,0.0475,0.0074,21.45,12.45,29.88,0,0,205,205,182633.73,52789476,1225391.78
"2025-01-01",14,5,"Uber",129602,869,128733,229,466.8,5862,1321,0.0455,0.0103,21.62,13.07,31.36,5614,2751,630,630,610276.81,168126531,4064066.09
"2025-01-01",14,6,"Lyft",34204,199,34005,227.2,435.1,1035,142,0.0304,0.0042,18.14,13.66,26.97,0,0,89,89,141224.37,37220317,922648.11
"2025-01-01",14,6,"Uber",110403,367,110036,206.6,417,3552,763,0.0323,0.0069,18.74,14.8,28.18,5019,2640,242,242,510260.65,124106373,3111554.48
"2025-01-01",14,7,"Lyft",31606,237,31369,249.6,476.8,1395,235,0.0445,0.0075,18.19,14.75,28.49,0,0,86,86,141352.19,34497596,900370.52
"2025-01-01",14,7,"Uber",105756,356,105400,229,460.9,4540,977,0.0431,0.0093,18.85,16.12,29.8,4762,2665,219,219,535548.82,119613296,3151188.24
"2025-01-01",15,1,"Lyft",28120,452,27668,233,451.2,986,175,0.0356,0.0063,20.18,13.82,29.75,0,0,163,163,130760.42,34054670,836657.1
"2025-01-01",15,1,"Uber",92899,603,92296,218.6,457.8,4070,870,0.0441,0.0094,20.13,14.55,31.21,3833,1667,368,368,453520.87,112188308,2899704.98
"2025-01-01",15,2,"Lyft",31459,507,30952,237.7,469,1347,247,0.0435,0.008,20.06,12.5,28.17,0,0,185,185,131412.86,37861686,886240.44
"2025-01-01",15,2,"Uber",98935,702,98232,214.4,448.8,4365,1131,0.0444,0.0115,20.61,13.22,31.51,4326,1972,518,518,449162.6,122356680,3117819
"2025-01-01",15,3,"Lyft",37242,518,36724,260.4,543.3,2769,700,0.0754,0.0191,20.03,13.4,30.17,0,0,203,203,166573.35,44765288,1123413.16
"2025-01-01",15,3,"Uber",120288,762,119526,220.5,460.4,5302,1245,0.0444,0.0104,20.21,13.96,31.82,5679,2658,568,568,565765.16,145868731,3827722.5
"2025-01-01",15,4,"Lyft",40654,648,40006,234.8,459.4,1601,262,0.04,0.0065,21.79,12.57,31.42,0,0,210,210,185671.31,53157095,1277200.88
"2025-01-01",15,4,"Uber",128636,976,127660,212.1,435.7,5020,1105,0.0393,0.0087,21.63,13.13,33.09,5607,2663,608,608,608855.31,166961238,4256187.37
"2025-01-01",15,5,"Lyft",41605,557,41048,254.1,498.8,2168,389,0.0528,0.0095,21.99,11.79,30.69,0,0,205,205,179880.25,54905135,1276969.29
"2025-01-01",15,5,"Uber",133669,764,132905,227.5,468.6,6350,1498,0.0478,0.0113,22.81,12.5,32.51,6233,3157,569,569,634955.01,182938045,4345102.03
"2025-01-01",15,6,"Lyft",35407,177,35230,225.3,431.4,1069,160,0.0303,0.0045,18.42,13.37,27.06,0,0,93,93,145341.49,39123708,958191.95
"2025-01-01",15,6,"Uber",115784,346,115438,203.1,410.6,3822,832,0.0331,0.0072,19.15,14.59,28.47,5432,3002,228,228,538905.08,133005773,3296738.23
"2025-01-01",15,7,"Lyft",30461,234,30227,236.7,460,1244,200,0.0412,0.0066,18.38,14.83,28.94,0,0,92,92,138444.21,33598681,881504.88
"2025-01-01",15,7,"Uber",104868,325,104543,220.1,452.9,4626,1053,0.0442,0.0101,19.04,16.22,29.94,4995,2788,198,198,540064.98,119831257,3139679.6
"2025-01-01",16,1,"Lyft",26567,335,26232,227.3,437.3,840,114,0.032,0.0043,19.87,13.46,29.79,0,0,118,118,118373.91,31668645,791318.28
"2025-01-01",16,1,"Uber",96775,450,96325,214.3,442.4,4080,872,0.0424,0.0091,19.85,14.05,30.02,4156,1788,337,337,449758.7,115268685,2904884.62
"2025-01-01",16,2,"Lyft",29688,377,29311,227.1,440.2,1033,181,0.0352,0.0062,20.09,12.42,29.34,0,0,113,113,123397.99,35778757,871097.51
"2025-01-01",16,2,"Uber",104821,567,104254,207.7,426.1,3917,877,0.0376,0.0084,20.15,12.91,30.35,4778,2183,416,416,454388.33,126711523,3181321.61
"2025-01-01",16,3,"Lyft",37868,509,37359,232.6,443,1270,214,0.034,0.0057,20.1,13.16,30.35,0,0,155,155,167024.3,45678544,1149450.01
"2025-01-01",16,3,"Uber",128036,711,127325,210.2,426.4,4846,1128,0.0381,0.0089,20.22,13.62,31.14,6220,3087,441,441,587558.7,155347401,3986696.44
"2025-01-01",16,4,"Lyft",39993,606,39387,228.8,436.2,1191,182,0.0302,0.0046,21.71,12.41,31.91,0,0,182,182,179559.26,52101219,1276181.07
"2025-01-01",16,4,"Uber",136410,880,135530,208.2,415.6,4431,962,0.0327,0.0071,21.49,12.74,32.23,6105,2930,509,509,622564.58,175920858,4395859.62
"2025-01-01",16,5,"Lyft",42680,507,42173,237.5,454.5,1525,280,0.0362,0.0066,21.19,11.9,29.73,0,0,181,181,179310.44,54252340,1269082.51
"2025-01-01",16,5,"Uber",141383,641,140742,216.4,438.9,5611,1329,0.0399,0.0094,21.83,12.41,30.95,6657,3414,456,456,638346.46,185195175,4375883.79
"2025-01-01",16,6,"Lyft",36476,238,36238,224.9,425.4,1056,217,0.0291,0.006,18.95,12.93,27.45,0,0,100,100,148918.96,41472700,1001200.9
"2025-01-01",16,6,"Uber",121742,336,121406,204.1,409,3969,907,0.0327,0.0075,19.68,14.11,28.75,5495,3073,249,249,563500.71,143774090,3499762.95
"2025-01-01",16,7,"Lyft",29988,178,29810,223.6,421.7,933,187,0.0313,0.0063,18.51,14.91,28.98,0,0,76,76,137894.65,33303898,868946.93
"2025-01-01",16,7,"Uber",104367,314,104053,210.8,433.3,4375,1094,0.042,0.0105,19.2,16.22,29.89,4868,2549,208,208,541667.89,120256046,3119991.08
"2025-01-01",17,1,"Lyft",30977,346,30631,240.7,466.8,1313,220,0.0429,0.0072,18.54,13.14,27.87,0,0,112,112,125783.75,34460763,863353.78
"2025-01-01",17,1,"Uber",107915,407,107508,229.7,465.4,5048,1147,0.047,0.0107,18.85,13.76,28.65,5197,2536,232,232,466639.66,122044744,3091935.42
"2025-01-01",17,2,"Lyft",36069,356,35713,253.9,481.1,1546,217,0.0433,0.0061,18.91,11.92,27.42,0,0,112,112,135536.73,40929778,988836.07
"2025-01-01",17,2,"Uber",123592,512,123080,233.5,460.3,5317,1065,0.0432,0.0087,19.2,12.49,28.66,6002,3183,285,285,493919.78,142375111,3541824.2
"2025-01-01",17,3,"Lyft",45739,426,45313,259.8,492.7,2138,314,0.0472,0.0069,19.06,12.6,28.37,0,0,149,149,183103.67,52305707,1297827.27
"2025-01-01",17,3,"Uber",148499,645,147853,233.2,460.3,6422,1308,0.0434,0.0088,19.34,13.16,29.65,6622,3543,372,372,629816.07,172308877,4403342.42
"2025-01-01",17,4,"Lyft",47707,541,47166,264.8,509.2,2567,352,0.0544,0.0075,20.11,11.78,29.33,0,0,176,176,188317.65,57561300,1399053.34
"2025-01-01",17,4,"Uber",157785,639,157146,238.1,471.7,7220,1507,0.0459,0.0096,20.69,12.51,31,7779,4188,408,408,680815.28,195889528,4891478.53
"2025-01-01",17,5,"Lyft",50266,422,49844,261.1,500.9,2534,386,0.0508,0.0077,19.89,11.8,28.09,0,0,137,137,196592.96,59981967,1411725.8
"2025-01-01",17,5,"Uber",162346,597,161749,237.1,476.3,7687,1558,0.0475,0.0096,20.79,12.55,29.4,8295,4645,378,378,705850.71,202544897,4772825.89
"2025-01-01",17,6,"Lyft",40211,245,39966,241.6,448.2,1311,247,0.0328,0.0062,19.1,12.56,27.16,0,0,79,79,160806.78,46090692,1092060.8
"2025-01-01",17,6,"Uber",130163,373,129790,218.9,430.7,4596,1004,0.0354,0.0077,19.71,13.83,28.44,5850,3368,242,242,591151.4,153926935,3701482.15
"2025-01-01",17,7,"Lyft",31745,164,31581,247.8,472.8,1367,247,0.0433,0.0078,17.7,14.51,27.3,0,0,78,78,135906.55,33714556,866517.96
"2025-01-01",17,7,"Uber",108115,298,107817,230.5,467.9,5331,1238,0.0494,0.0115,18.39,15.77,28.19,5218,2850,192,192,522659.46,119290596,3047886.78
"2025-01-01",18,1,"Lyft",30834,191,30643,235.2,440.2,959,173,0.0313,0.0056,16.8,14.04,26.12,0,0,109,109,121216.83,31081006,805512.34
"2025-01-01",18,1,"Uber",107863,294,107569,226.1,449,4573,1090,0.0425,0.0101,17.22,15.17,27.41,5178,2570,188,188,469585.04,111468707,2956333.14
"2025-01-01",18,2,"Lyft",36677,230,36447,246.5,465.2,1380,184,0.0379,0.005,16.99,12.9,26.15,0,0,107,107,133957.5,37384437,959260.38
"2025-01-01",18,2,"Uber",122238,339,121899,228.4,450.9,4820,899,0.0395,0.0074,17.43,13.99,27.89,6111,3228,191,191,496562.69,127820558,3408718.97
"2025-01-01",18,3,"Lyft",47407,245,47162,251,478.8,2076,293,0.044,0.0062,17.5,13.37,27.21,0,0,116,116,184780.56,49766065,1289879.36
"2025-01-01",18,3,"Uber",149507,364,149143,231.6,455.8,6295,1316,0.0422,0.0088,17.81,14.31,28.7,7120,3983,293,293,635259.67,159767342,4290333.03
"2025-01-01",18,4,"Lyft",49569,316,49253,269,543.1,3545,691,0.072,0.014,17.91,12.5,27.91,0,0,112,112,184962.92,53271058,1383653.71
"2025-01-01",18,4,"Uber",160313,443,159870,237.7,483.3,8077,1667,0.0505,0.0104,18.98,13.81,30.4,8048,4525,269,269,700464.23,182579183,4873708.49
"2025-01-01",18,5,"Lyft",55222,338,54884,262.2,487.4,2458,343,0.0448,0.0062,18.07,12.38,26.55,0,0,134,134,205960.7,59869101,1466377.26
"2025-01-01",18,5,"Uber",173462,421,173041,240.6,484.7,8667,1752,0.0501,0.0101,19.14,13.61,28.25,8812,5095,316,316,753270.94,199214989,4900119.1
"2025-01-01",18,6,"Lyft",43581,242,43339,246.4,451.3,1357,194,0.0313,0.0045,18.34,12.64,26.23,0,0,100,100,168342.74,47955274,1143165.44
"2025-01-01",18,6,"Uber",139666,321,139345,226.4,440.9,5138,1091,0.0369,0.0078,19.18,14.07,27.77,6430,3922,215,215,628204.36,160716310,3878660.65
"2025-01-01",18,7,"Lyft",33302,152,33150,250.1,471,1355,203,0.0409,0.0061,16.73,14.59,25.91,0,0,65,65,135495.48,33435035,862886.08
"2025-01-01",18,7,"Uber",110140,227,109913,237.2,477.1,5576,1251,0.0507,0.0114,17.8,16.22,27.28,5700,3321,151,151,529945.89,117615153,3004960.78
"2025-01-01",19,1,"Lyft",27330,85,27245,224.7,422.6,765,132,0.0281,0.0048,15.88,16.07,25.95,0,0,56,56,116216.28,26041468,709289.56
"2025-01-01",19,1,"Uber",96843,182,96661,210.2,429.4,3769,886,0.039,0.0092,16.12,17.1,27.46,5004,2474,149,149,445150.04,93690013,2659352.44
"2025-01-01",19,2,"Lyft",33092,116,32976,214.7,398.1,683,109,0.0207,0.0033,15.99,15.45,26,0,0,59,59,136191.55,31742588,860532.25
"2025-01-01",19,2,"Uber",109130,202,108928,203.1,402.9,3222,608,0.0296,0.0056,16.19,16.54,28.65,5781,3081,148,148,487331.75,106040851,3126593.17
"2025-01-01",19,3,"Lyft",43874,148,43726,222.5,419,1187,190,0.0271,0.0043,16.74,15.5,27.06,0,0,94,94,189706.28,44057757,1187410.18
"2025-01-01",19,3,"Uber",138675,257,138418,211.5,433.7,5364,1161,0.0388,0.0084,16.89,16.4,29.07,7428,4129,194,194,640142.75,140508173,4030858.11
"2025-01-01",19,4,"Lyft",46637,160,46477,224.3,423.6,1280,192,0.0275,0.0041,16.83,14.75,27.31,0,0,100,100,192974.24,47102463,1273475.45
"2025-01-01",19,4,"Uber",149800,343,149457,209.7,427.3,5524,1155,0.037,0.0077,17.34,16.04,29.49,7918,4444,222,222,694363.45,155817170,4417039.26
"2025-01-01",19,5,"Lyft",57433,193,57240,238.6,437.9,1593,201,0.0278,0.0035,17.3,13.47,25.74,0,0,98,98,223069.1,59603728,1478276.88
"2025-01-01",19,5,"Uber",170669,323,170346,219.7,436.1,6275,1284,0.0368,0.0075,17.81,14.78,27.49,8866,5414,242,242,748695.14,182382792,4691387.54
"2025-01-01",19,6,"Lyft",46065,165,45900,243.1,444.7,1277,155,0.0278,0.0034,17.65,12.93,25.66,0,0,82,82,175225.74,48777151,1181843.26
"2025-01-01",19,6,"Uber",143274,250,143024,223.9,436.7,5222,1076,0.0365,0.0075,18.33,14.48,27.38,6665,4157,181,181,633788.21,157567922,3923483.77
"2025-01-01",19,7,"Lyft",29877,111,29766,246.7,508.4,1783,363,0.0599,0.0122,16.82,14.96,26.13,0,0,71,71,125242.18,30143313,780547.16
"2025-01-01",19,7,"Uber",98784,181,98603,240.5,554.2,7889,1963,0.08,0.0199,17.74,16.69,27.91,5812,3472,135,135,487655.11,105165068,2757141.98
"2025-01-01",20,1,"Lyft",24631,77,24554,227.2,436.8,853,191,0.0347,0.0078,16.14,17.54,27.42,0,0,54,54,116171.85,23848482,675331.78
"2025-01-01",20,1,"Uber",88742,123,88618,209,447.9,4008,874,0.0452,0.0099,16.27,18.64,28.96,4555,2423,103,103,448667.3,86634649,2570244.54
"2025-01-01",20,2,"Lyft",27854,93,27761,210.6,392.7,632,112,0.0228,0.004,16.78,17.46,28.82,0,0,50,50,135979.43,28040158,802664.53
"2025-01-01",20,2,"Uber",103043,156,102887,207.2,440.1,4265,1039,0.0415,0.0101,16.88,18.67,32.08,5358,3064,133,133,541173.41,104372347,3305849.9
"2025-01-01",20,3,"Lyft",40199,105,40094,217.7,409.5,1010,157,0.0252,0.0039,16.92,17.11,28.78,0,0,80,80,193912.97,40803794,1156911.13
"2025-01-01",20,3,"Uber",130795,231,130564,213.3,457.1,6006,1147,0.046,0.0088,17.22,18.43,31.69,6746,3931,163,163,692000.71,135135662,4144692.93
"2025-01-01",20,4,"Lyft",48530,126,48404,214.4,408.7,1252,207,0.0259,0.0043,17.2,16.75,29.66,0,0,74,74,233008.56,50082160,1439335.25
"2025-01-01",20,4,"Uber",128951,191,128759,204.2,437.7,5518,1044,0.0429,0.0081,17.86,18.09,32.1,6463,3825,188,188,694449.11,138187369,4139504.67
"2025-01-01",20,5,"Lyft",50082,129,49953,214.5,396.4,1027,129,0.0206,0.0026,17.04,14.96,26.37,0,0,93,93,212793.05,51204295,1320745.34
"2025-01-01",20,5,"Uber",153532,184,153347,201.8,404.7,5111,1129,0.0333,0.0074,17.27,16.01,27.19,8215,5217,180,180,707340.93,159086087,4173882.59
"2025-01-01",20,6,"Lyft",41340,113,41227,219.4,407.4,948,136,0.023,0.0033,17.01,13.92,25.75,0,0,70,70,163151.47,42186797,1064620.27
"2025-01-01",20,6,"Uber",134157,123,134034,209.8,420.5,4662,997,0.0348,0.0074,17.8,15.51,26.52,6589,4194,145,145,617232.29,143273511,3558189.22
"2025-01-01",20,7,"Lyft",26450,84,26366,246.4,536.6,1923,539,0.0729,0.0204,16.28,15.98,27.05,0,0,54,54,114677.2,25828714,715589.86
"2025-01-01",20,7,"Uber",92323,152,92171,242.3,587.9,8724,2485,0.0947,0.027,17.45,17.49,27.82,5876,3639,124,124,469634.52,96661438,2568872.34
"2025-01-01",21,1,"Lyft",25710,89,25621,238.5,479.4,1373,376,0.0536,0.0147,16.36,18.09,27.62,0,0,48,48,126790.59,25238795,710147.7
"2025-01-01",21,1,"Uber",82225,137,82088,222.7,503.1,5366,1434,0.0654,0.0175,16.57,19.49,30.52,4378,2444,80,80,442635.26,81748262,2509714.68
"2025-01-01",21,2,"Lyft",28203,96,28107,243.1,471.9,1147,160,0.0408,0.0057,16.47,17.66,28.72,0,0,51,51,136641.48,27862323,809854.06
"2025-01-01",21,2,"Uber",94540,166,94373,238.2,533.5,6843,1531,0.0725,0.0162,17.4,19.64,34.63,5093,3020,96,96,538422.67,98717616,3273592.74
"2025-01-01",21,3,"Lyft",40823,146,40677,241.3,469.6,1676,225,0.0412,0.0055,16.81,17.59,29.18,0,0,83,83,201271.48,41181317,1191307.98
"2025-01-01",21,3,"Uber",120825,160,120663,240.3,530.7,8352,1677,0.0692,0.0139,17.6,19.43,33.86,6803,4145,152,152,688907.95,127613542,4091594.86
"2025-01-01",21,4,"Lyft",43150,174,42976,235.9,474.4,1932,312,0.045,0.0073,17.59,17.29,30.31,0,0,76,76,218667.97,45534961,1308031.59
"2025-01-01",21,4,"Uber",130131,222,129908,227.7,523.1,9068,2068,0.0698,0.0159,18.29,18.93,34.54,6776,4166,119,119,750757.3,142799622,4494714.93
"2025-01-01",21,5,"Lyft",48511,152,48359,208.6,391.4,1004,157,0.0208,0.0032,17.34,15.77,27.17,0,0,80,80,221110.19,50478287,1318258.88
"2025-01-01",21,5,"Uber",147614,173,147441,197.9,407.9,5441,1369,0.0369,0.0093,17.36,16.74,27.81,7757,5037,147,147,714981.16,153796875,4105017.73
"2025-01-01",21,6,"Lyft",41174,75,41099,217.6,413.4,1023,169,0.0249,0.0041,17.35,14.57,26.3,0,0,66,66,173403.01,42851726,1082749.38
"2025-01-01",21,6,"Uber",129929,145,129783,206.4,424.7,5123,1251,0.0395,0.0096,17.99,16.21,27.08,6829,4623,154,154,631404.32,140258099,3517936.9
"2025-01-01",21,7,"Lyft",25669,50,25619,260.5,556.2,2052,499,0.0801,0.0195,16,17.1,27.32,0,0,48,48,117025.66,24640525,701328.99
"2025-01-01",21,7,"Uber",86258,145,86112,248.6,590.7,8247,2177,0.0958,0.0253,17.04,18.54,28.04,5866,3852,83,83,454345.41,88203478,2418613.65
"2025-01-01",22,1,"Lyft",24552,65,24487,254.9,531.5,1746,545,0.0713,0.0223,16.55,18.17,27.4,0,0,33,33,123021.5,24378697,672726.91
"2025-01-01",22,1,"Uber",72965,100,72865,238.4,542.6,5661,1660,0.0777,0.0228,16.96,19.59,30.16,4996,3042,50,50,404009.74,74248000,2200922.74
"2025-01-01",22,2,"Lyft",25711,84,25627,246.3,474.1,1154,199,0.045,0.0078,16.22,17.3,27.35,0,0,36,36,120224.09,25015735,703117.8
"2025-01-01",22,2,"Uber",83673,113,83560,242,533.1,6124,1489,0.0733,0.0178,17.24,19.39,32.02,5525,3522,91,91,466269.56,86565467,2679052.49
"2025-01-01",22,3,"Lyft",38759,98,38661,257.3,510.4,2290,428,0.0592,0.0111,16.67,17.53,28.8,0,0,54,54,188854.99,38777584,1116250.49
"2025-01-01",22,3,"Uber",109361,154,109207,259.2,569,9381,2187,0.0859,0.02,17.78,19.41,33.45,7348,4757,111,111,629002.2,116672562,3658263.92
"2025-01-01",22,4,"Lyft",41815,94,41721,260.1,539.9,3081,653,0.0738,0.0157,17.31,16.95,29.76,0,0,47,47,204483.61,43431408,1244386.14
"2025-01-01",22,4,"Uber",120415,152,120263,248,556.2,9741,2452,0.081,0.0204,18.57,19.01,34.75,7478,4974,99,99,708543.32,134165197,4183855.46
"2025-01-01",22,5,"Lyft",52988,102,52886,233.3,440.8,1682,273,0.0318,0.0052,17.75,15.72,27.82,0,0,68,68,246443.57,56432746,1474131.15
"2025-01-01",22,5,"Uber",153612,175,153437,219,457.1,7365,1720,0.048,0.0112,17.9,16.77,28.66,9250,6508,140,140,768496.28,165015565,4402564.11
"2025-01-01",22,6,"Lyft",44603,85,44518,243.4,459.9,1702,310,0.0382,0.007,17.5,14.94,26.99,0,0,62,62,194295.72,46824996,1203755
"2025-01-01",22,6,"Uber",134383,141,134242,232.9,479.8,6989,1670,0.0521,0.0124,18.32,16.58,28.22,7469,5356,106,106,680355.7,147732962,3792594.01
"2025-01-01",22,7,"Lyft",24163,61,24102,282.7,595.6,2354,612,0.0977,0.0254,15.92,18.04,27.86,0,0,46,46,115703.18,23085980,673231.65
"2025-01-01",22,7,"Uber",83684,128,83555,293.4,691.7,12176,3598,0.1457,0.0431,17.04,19.36,28.63,6641,4570,79,79,460291.42,85582754,2395505.99
"2025-01-01",23,1,"Lyft",20090,43,20047,262.4,560.1,1638,402,0.0817,0.0201,16.23,19.06,27.22,0,0,28,28,103565.18,19560069,546851.1
"2025-01-01",23,1,"Uber",59612,82,59529,245.7,556.2,4853,1266,0.0815,0.0213,16.76,20.37,28.96,4928,3127,45,45,339061.11,59936652,1726403.54
"2025-01-01",23,2,"Lyft",19901,51,19850,227.8,434,613,76,0.0309,0.0038,15.95,18.19,26.5,0,0,24,24,96245.88,19044686,527367.86
"2025-01-01",23,2,"Uber",65906,123,65783,223.8,473.8,3454,793,0.0525,0.0121,16.55,19.79,29.01,5160,3242,53,53,359726.02,65424967,1911905.15
"2025-01-01",23,3,"Lyft",30480,73,30407,231,444.4,1144,182,0.0376,0.006,16.15,18.25,27.34,0,0,45,45,149726.74,29540069,833282.87
"2025-01-01",23,3,"Uber",87547,143,87404,232,506.9,5626,1466,0.0644,0.0168,16.76,19.73,29.24,7254,4757,76,76,482573.33,88036732,2560257.97
