"trip_date","hour_of_day","day_of_week","operator","trips","shared_requests","shared_requested_matches","shared_orphan_matches","actual_shared_trips","wav_requests","wav_requested_matches","wav_unrequested_matches","actual_wav_trips","access_a_ride_trips","access_a_ride_wav_requests","access_a_ride_wav_requested_matches","access_a_ride_wav_matches"
"2026-01-06",14,2,"Lyft",7066,0,0,0,0,70,70,291,361,20,2,2,3
"2026-01-06",14,2,"Uber",21509,329,98,0,98,162,162,2152,2314,47,5,5,9
"2026-01-06",15,2,"Lyft",7129,0,0,0,0,49,49,297,346,16,3,3,5
"2026-01-06",15,2,"Uber",21702,378,133,0,133,124,124,2244,2368,38,3,3,10
"2026-01-06",16,2,"Lyft",7755,0,0,0,0,39,39,317,356,13,1,1,2
"2026-01-06",16,2,"Uber",22045,389,139,0,139,92,92,2367,2459,40,2,2,6
"2026-01-06",17,2,"Lyft",9022,0,0,0,0,41,41,456,497,10,1,1,1
"2026-01-06",17,2,"Uber",25847,468,188,0,188,63,63,2719,2782,36,3,3,5
"2026-01-06",18,2,"Lyft",8916,0,0,0,0,28,28,393,421,10,2,2,2
"2026-01-06",18,2,"Uber",24721,456,194,0,194,49,49,2541,2590,29,0,0,0
"2026-01-06",19,2,"Lyft",8104,0,0,0,0,29,29,310,339,11,0,0,1
"2026-01-06",19,2,"Uber",22683,447,185,0,185,30,30,2213,2243,23,2,2,2
"2026-01-06",20,2,"Lyft",8101,0,0,0,0,22,22,335,357,6,0,0,1
"2026-01-06",20,2,"Uber",22405,449,236,0,236,21,21,2094,2115,15,0,0,0
"2026-01-06",21,2,"Lyft",7365,0,0,0,0,21,21,290,311,5,1,1,2
"2026-01-06",21,2,"Uber",21265,469,257,0,257,21,21,1960,1981,18,3,3,3
"2026-01-06",22,2,"Lyft",6286,0,0,0,0,7,7,219,226,7,0,0,1
"2026-01-06",22,2,"Uber",18993,458,254,0,254,12,12,1753,1765,7,0,0,0
"2026-01-06",23,2,"Lyft",4983,0,0,0,0,9,9,181,190,2,0,0,1
"2026-01-06",23,2,"Uber",15154,653,454,0,454,8,8,1368,1376,3,0,0,0
"2026-01-07",0,3,"Lyft",3396,0,0,0,0,6,6,117,123,1,0,0,0
"2026-01-07",0,3,"Uber",10311,414,271,0,271,6,6,917,923,4,1,1,1
"2026-01-07",1,3,"Lyft",1953,0,0,0,0,5,5,61,66,1,0,0,1
"2026-01-07",1,3,"Uber",5917,232,123,0,123,3,3,427,430,0,0,0,0
"2026-01-07",2,3,"Lyft",1474,0,0,0,0,1,1,57,58,2,0,0,0
"2026-01-07",2,3,"Uber",3959,183,80,0,80,2,2,307,309,0,0,0,0
"2026-01-07",3,3,"Lyft",1374,0,0,0,0,3,3,64,67,0,0,0,0
"2026-01-07",3,3,"Uber",3529,113,52,0,52,2,2,268,270,1,0,0,0
"2026-01-07",4,3,"Lyft",2117,0,0,0,0,2,2,102,104,1,0,0,0
"2026-01-07",4,3,"Uber",4772,151,63,0,63,1,1,424,425,0,0,0,0
"2026-01-07",5,3,"Lyft",3108,0,0,0,0,9,9,168,177,3,1,1,2
"2026-01-07",5,3,"Uber",7788,243,138,0,138,7,7,745,752,7,0,0,1
"2026-01-07",6,3,"Lyft",5802,0,0,0,0,12,12,334,346,2,0,0,0
"2026-01-07",6,3,"Uber",14657,471,274,0,274,12,12,1373,1385,11,0,0,1
"2026-01-07",7,3,"Lyft",9252,0,0,3,3,24,24,560,584,9,2,2,2
"2026-01-07",7,3,"Uber",25434,673,380,0,380,47,47,2443,2490,28,2,2,3
"2026-01-07",8,3,"Lyft",11843,0,0,2,2,34,34,688,722,10,0,0,0
"2026-01-07",8,3,"Uber",29745,587,262,0,262,84,84,2783,2867,24,0,0,2
"2026-01-07",9,3,"Lyft",9619,0,0,1,1,41,41,319,360,11,1,1,2
"2026-01-07",9,3,"Uber",22636,368,136,0,136,105,105,2150,2255,26,3,3,4
"2026-01-07",10,3,"Lyft",7562,0,0,0,0,58,58,213,271,15,4,4,7
"2026-01-07",10,3,"Uber",18623,225,53,0,53,147,147,1746,1893,31,6,6,9
"2026-01-07",11,3,"Lyft",6100,0,0,0,0,42,42,202,244,12,1,1,1
"2026-01-07",11,3,"Uber",17636,228,65,0,65,129,129,1711,1840,31,2,2,5
"2026-01-07",12,3,"Lyft",5933,0,0,0,0,55,55,170,225,13,3,3,4
"2026-01-07",12,3,"Uber",17913,233,75,0,75,185,185,1714,1899,37,4,4,7
"2026-01-07",13,3,"Lyft",6358,0,0,0,0,64,64,219,283,17,0,0,1
"2026-01-07",13,3,"Uber",19031,244,70,0,70,164,164,1877,2041,32,3,3,7
"2026-01-07",14,3,"Lyft",6946,0,0,0,0,75,75,290,365,16,3,3,5
"2026-01-07",14,3,"Uber",21990,304,99,0,99,171,171,2180,2351,33,8,8,9
"2026-01-07",15,3,"Lyft",6794,0,0,0,0,59,59,294,353,13,1,1,3
"2026-01-07",15,3,"Uber",21991,402,161,0,161,151,151,2201,2352,29,2,2,4
"2026-01-07",16,3,"Lyft",7813,0,0,0,0,54,54,342,396,14,1,1,1
"2026-01-07",16,3,"Uber",22398,372,158,0,158,113,113,2294,2407,33,3,3,5
"2026-01-07",17,3,"Lyft",9665,0,0,1,1,39,39,468,507,5,0,0,1
"2026-01-07",17,3,"Uber",26269,517,216,0,216,66,66,2698,2764,36,5,5,10
"2026-01-07",18,3,"Lyft",9991,0,0,0,0,36,36,463,499,12,0,0,2
"2026-01-07",18,3,"Uber",25777,502,247,0,247,44,44,2552,2596,20,1,1,1
"2026-01-07",19,3,"Lyft",8804,0,0,0,0,18,18,364,382,10,0,0,2
"2026-01-07",19,3,"Uber",23774,473,234,0,234,30,30,2274,2304,15,0,0,1
"2026-01-07",20,3,"Lyft",8142,0,0,0,0,22,22,306,328,8,0,0,0
"2026-01-07",20,3,"Uber",22619,449,232,0,232,26,26,1982,2008,16,2,2,4
"2026-01-07",21,3,"Lyft",7486,0,0,0,0,21,21,283,304,4,0,0,0
"2026-01-07",21,3,"Uber",22205,416,233,0,233,26,26,1986,2012,14,3,3,4
"2026-01-07",22,3,"Lyft",6925,0,0,0,0,9,9,276,285,3,0,0,0
"2026-01-07",22,3,"Uber",20462,570,378,0,378,17,17,1838,1855,8,0,0,0
"2026-01-07",23,3,"Lyft",5614,0,0,0,0,5,5,177,182,2,0,0,0
"2026-01-07",23,3,"Uber",16893,694,496,0,496,9,9,1492,1501,8,0,0,0
"2026-01-08",0,4,"Lyft",3913,0,0,0,0,8,8,103,111,5,1,1,2
"2026-01-08",0,4,"Uber",10881,490,324,0,324,3,3,906,909,8,1,1,1
"2026-01-08",1,4,"Lyft",2388,0,0,0,0,3,3,68,71,0,0,0,0
"2026-01-08",1,4,"Uber",6355,261,140,0,140,4,4,492,496,1,0,0,0
"2026-01-08",2,4,"Lyft",1684,0,0,0,0,4,4,53,57,0,0,0,0
"2026-01-08",2,4,"Uber",4278,178,85,0,85,5,5,360,365,3,1,1,1
"2026-01-08",3,4,"Lyft",1645,0,0,0,0,2,2,54,56,5,0,0,0
"2026-01-08",3,4,"Uber",3739,144,52,0,52,2,2,319,321,0,0,0,0
"2026-01-08",4,4,"Lyft",2407,0,0,0,0,4,4,97,101,1,0,0,0
"2026-01-08",4,4,"Uber",5038,179,86,0,86,4,4,450,454,3,0,0,0
"2026-01-08",5,4,"Lyft",3507,0,0,0,0,7,7,175,182,4,0,0,1
"2026-01-08",5,4,"Uber",8044,274,171,0,171,5,5,776,781,6,0,0,0
"2026-01-08",6,4,"Lyft",6589,0,0,0,0,9,9,387,396,6,0,0,0
"2026-01-08",6,4,"Uber",14831,481,296,0,296,11,11,1455,1466,12,0,0,1
"2026-01-08",7,4,"Lyft",10484,0,0,4,4,24,24,683,707,6,3,3,3
"2026-01-08",7,4,"Uber",25153,649,369,0,369,36,36,2592,2628,23,0,0,0
"2026-01-08",8,4,"Lyft",13139,0,0,1,1,35,35,749,784,9,1,1,2
"2026-01-08",8,4,"Uber",29124,531,221,0,221,73,73,2885,2958,22,1,1,3
"2026-01-08",9,4,"Lyft",10496,0,0,0,0,53,53,390,443,16,2,2,4
"2026-01-08",9,4,"Uber",22610,377,137,0,137,110,110,2163,2273,27,3,3,6
"2026-01-08",10,4,"Lyft",8330,0,0,0,0,48,48,259,307,9,0,0,1
"2026-01-08",10,4,"Uber",18753,281,111,0,111,105,105,1881,1986,29,1,1,6
"2026-01-08",11,4,"Lyft",6728,0,0,0,0,48,48,210,258,13,3,3,3
"2026-01-08",11,4,"Uber",18065,249,88,0,88,108,108,1835,1943,35,4,4,7
"2026-01-08",12,4,"Lyft",6611,0,0,0,0,61,61,215,276,18,1,1,1
"2026-01-08",12,4,"Uber",17985,227,71,0,71,159,159,1786,1945,31,0,0,3
"2026-01-08",13,4,"Lyft",7064,0,0,0,0,64,64,239,303,18,2,2,2
"2026-01-08",13,4,"Uber",19289,293,80,0,80,165,165,2005,2170,31,2,2,4
"2026-01-08",14,4,"Lyft",7678,0,0,0,0,69,69,355,424,18,3,3,5
"2026-01-08",14,4,"Uber",22253,363,120,0,120,151,151,2280,2431,37,3,3,8
"2026-01-08",15,4,"Lyft",7897,0,0,0,0,69,69,337,406,15,1,1,1
"2026-01-08",15,4,"Uber",23022,386,156,0,156,144,144,2416,2560,43,6,6,12
"2026-01-08",16,4,"Lyft",8959,0,0,0,0,50,50,395,445,20,3,3,3
"2026-01-08",16,4,"Uber",23461,458,198,0,198,90,90,2577,2667,45,3,3,11
"2026-01-08",17,4,"Lyft",10592,0,0,0,0,48,48,559,607,20,1,1,2
"2026-01-08",17,4,"Uber",26820,539,202,0,202,70,70,2856,2926,47,2,2,6
"2026-01-08",18,4,"Lyft",10804,0,0,4,4,35,35,506,541,10,2,2,4
"2026-01-08",18,4,"Uber",27060,520,231,0,231,59,59,2912,2971,27,3,3,6
"2026-01-08",19,4,"Lyft",9681,0,0,0,0,35,35,412,447,7,0,0,0
"2026-01-08",19,4,"Uber",25437,521,242,0,242,43,43,2590,2633,22,2,2,3
"2026-01-08",20,4,"Lyft",9223,0,0,1,1,30,30,317,347,11,2,2,2
"2026-01-08",20,4,"Uber",24592,497,268,0,268,25,25,2309,2334,21,1,1,6
"2026-01-08",21,4,"Lyft",8577,0,0,1,1,30,30,292,322,8,1,1,2
"2026-01-08",21,4,"Uber",23815,597,376,0,376,26,26,2209,2235,12,0,0,1
"2026-01-08",22,4,"Lyft",8685,0,0,0,0,19,19,339,358,3,0,0,0
"2026-01-08",22,4,"Uber",22170,683,453,0,453,19,19,2114,2133,14,1,1,2
"2026-01-08",23,4,"Lyft",7330,0,0,0,0,14,14,260,274,4,0,0,1
"2026-01-08",23,4,"Uber",19849,819,627,0,627,13,13,1821,1834,7,3,3,3
"2026-01-09",0,5,"Lyft",5519,0,0,0,0,10,10,190,200,3,1,1,1
"2026-01-09",0,5,"Uber",13925,631,429,0,429,6,6,1194,1200,6,0,0,0
"2026-01-09",1,5,"Lyft",3448,0,0,0,0,7,7,106,113,0,0,0,0
"2026-01-09",1,5,"Uber",8289,406,261,0,261,4,4,623,627,3,0,0,1
"2026-01-09",2,5,"Lyft",2297,0,0,0,0,5,5,61,66,0,0,0,0
"2026-01-09",2,5,"Uber",5494,268,161,0,161,1,1,424,425,2,0,0,1
"2026-01-09",3,5,"Lyft",2057,0,0,0,0,8,8,60,68,1,0,0,0
"2026-01-09",3,5,"Uber",4881,210,120,0,120,1,1,384,385,0,0,0,0
"2026-01-09",4,5,"Lyft",2813,0,0,0,0,6,6,139,145,1,0,0,0
"2026-01-09",4,5,"Uber",6024,219,110,0,110,3,3,507,510,3,1,1,1
"2026-01-09",5,5,"Lyft",3872,0,0,0,0,9,9,183,192,0,0,0,0
"2026-01-09",5,5,"Uber",8774,327,200,0,200,8,8,863,871,8,0,0,1
"2026-01-09",6,5,"Lyft",6522,0,0,0,0,8,8,390,398,6,1,1,3
"2026-01-09",6,5,"Uber",14896,547,359,0,359,5,5,1485,1490,14,0,0,3
"2026-01-09",7,5,"Lyft",10675,0,0,6,6,14,14,713,727,8,1,1,1
"2026-01-09",7,5,"Uber",24847,715,415,0,415,39,39,2533,2572,25,2,2,5
"2026-01-09",8,5,"Lyft",12882,0,0,2,2,28,28,684,712,6,0,0,1
"2026-01-09",8,5,"Uber",28324,561,252,0,252,72,72,2757,2829,33,2,2,7
"2026-01-09",9,5,"Lyft",10060,0,0,0,0,48,48,342,390,9,1,1,1
"2026-01-09",9,5,"Uber",22285,399,177,0,177,98,98,2149,2247,27,3,3,5
"2026-01-09",10,5,"Lyft",8142,0,0,0,0,54,54,258,312,13,3,3,3
"2026-01-09",10,5,"Uber",19368,297,105,0,105,108,108,1931,2039,20,3,3,4
"2026-01-09",11,5,"Lyft",7493,0,0,0,0,52,52,242,294,12,2,2,3
"2026-01-09",11,5,"Uber",18896,284,105,0,105,122,122,1958,2080,36,4,4,7
"2026-01-09",12,5,"Lyft",7678,0,0,0,0,59,59,295,354,19,4,4,5
"2026-01-09",12,5,"Uber",19896,306,103,0,103,149,149,2055,2204,31,3,3,5
"2026-01-09",13,5,"Lyft",7990,0,0,0,0,67,67,349,416,20,2,2,4
"2026-01-09",13,5,"Uber",21489,354,129,0,129,169,169,2299,2468,40,2,2,5
"2026-01-09",14,5,"Lyft",8790,0,0,0,0,51,51,444,495,13,1,1,3
"2026-01-09",14,5,"Uber",24492,443,178,0,178,127,127,2746,2873,42,4,4,5
"2026-01-09",15,5,"Lyft",8981,0,0,0,0,48,48,455,503,18,1,1,1
"2026-01-09",15,5,"Uber",25128,531,266,0,266,91,91,2817,2908,41,5,5,9
"2026-01-09",16,5,"Lyft",9421,0,0,1,1,52,52,430,482,17,2,2,4
"2026-01-09",16,5,"Uber",27159,630,313,0,313,101,101,3058,3159,38,6,6,14
"2026-01-09",17,5,"Lyft",10580,0,0,0,0,40,40,540,580,18,3,3,3
"2026-01-09",17,5,"Uber",31354,724,355,0,355,78,78,3575,3653,43,6,6,10
"2026-01-09",18,5,"Lyft",11930,0,0,0,0,42,42,658,700,10,1,1,2
"2026-01-09",18,5,"Uber",34787,662,348,0,348,57,57,3905,3962,28,1,1,3
"2026-01-09",19,5,"Lyft",11223,0,0,0,0,27,27,558,585,8,1,1,1
"2026-01-09",19,5,"Uber",33015,665,335,0,335,50,50,3616,3666,32,2,2,5
"2026-01-09",20,5,"Lyft",9356,0,0,0,0,26,26,397,423,15,2,2,4
"2026-01-09",20,5,"Uber",28592,661,392,0,392,28,28,3041,3069,17,2,2,4
"2026-01-09",21,5,"Lyft",9500,0,0,0,0,29,29,362,391,10,1,1,2
"2026-01-09",21,5,"Uber",26681,730,482,0,482,31,31,2739,2770,13,2,2,3
"2026-01-09",22,5,"Lyft",10381,0,0,0,0,24,24,423,447,8,1,1,2
"2026-01-09",22,5,"Uber",28831,853,597,0,597,29,29,2975,3004,18,2,2,3
"2026-01-09",23,5,"Lyft",10852,0,0,0,0,15,15,483,498,1,0,0,0
"2026-01-09",23,5,"Uber",29436,1103,848,0,848,17,17,2955,2972,6,0,0,0
"2026-01-10",0,6,"Lyft",9934,0,0,2,2,17,17,529,546,5,1,1,2
"2026-01-10",0,6,"Uber",24404,1071,772,0,772,12,12,2396,2408,7,0,0,0
"2026-01-10",1,6,"Lyft",7995,0,0,2,2,8,8,399,407,4,0,0,0
"2026-01-10",1,6,"Uber",18493,884,705,0,705,11,11,1699,1710,3,0,0,0
"2026-01-10",2,6,"Lyft",6081,0,0,0,0,12,12,269,281,1,0,0,0
"2026-01-10",2,6,"Uber",13910,678,512,0,512,9,9,1344,1353,11,4,4,4
"2026-01-10",3,6,"Lyft",4678,0,0,0,0,9,9,190,199,4,0,0,0
"2026-01-10",3,6,"Uber",10634,551,389,0,389,4,4,966,970,2,0,0,0
"2026-01-10",4,6,"Lyft",4175,0,0,0,0,6,6,208,214,0,0,0,0
"2026-01-10",4,6,"Uber",8484,392,240,0,240,5,5,833,838,3,0,0,1
"2026-01-10",5,6,"Lyft",3420,0,0,0,0,5,5,161,166,1,0,0,0
"2026-01-10",5,6,"Uber",7601,356,221,0,221,2,2,747,749,3,0,0,1
"2026-01-10",6,6,"Lyft",4345,0,0,0,0,5,5,220,225,2,0,0,0
"2026-01-10",6,6,"Uber",9961,496,303,0,303,2,2,984,986,7,0,0,0
"2026-01-10",7,6,"Lyft",5327,0,0,0,0,10,10,203,213,2,0,0,0
"2026-01-10",7,6,"Uber",13052,558,338,0,338,10,10,1286,1296,6,1,1,1
"2026-01-10",8,6,"Lyft",6444,0,0,0,0,14,14,225,239,7,1,1,2
"2026-01-10",8,6,"Uber",16746,527,288,0,288,14,14,1598,1612,11,0,0,2
"2026-01-10",9,6,"Lyft",7463,0,0,1,1,19,19,281,300,7,2,2,2
"2026-01-10",9,6,"Uber",20336,454,266,0,266,26,26,1990,2016,21,0,0,2
"2026-01-10",10,6,"Lyft",7909,0,0,0,0,19,19,281,300,7,0,0,1
"2026-01-10",10,6,"Uber",21808,369,164,0,164,43,43,2059,2102,27,1,1,6
"2026-01-10",11,6,"Lyft",8372,0,0,0,0,27,27,346,373,11,2,2,3
"2026-01-10",11,6,"Uber",23440,365,164,0,164,39,39,2401,2440,33,3,3,7
"2026-01-10",12,6,"Lyft",9019,0,0,0,0,28,28,408,436,11,2,2,3
"2026-01-10",12,6,"Uber",25560,382,148,0,148,58,58,2691,2749,39,2,2,7
"2026-01-10",13,6,"Lyft",10436,0,0,0,0,27,27,559,586,16,1,1,4
"2026-01-10",13,6,"Uber",29161,502,260,0,260,68,68,3184,3252,32,2,2,3
"2026-01-10",14,6,"Lyft",10801,0,0,0,0,33,33,580,613,13,4,4,4
"2026-01-10",14,6,"Uber",30137,624,342,0,342,58,58,3466,3524,32,4,4,9
"2026-01-10",15,6,"Lyft",12616,0,0,1,1,33,33,760,793,16,1,1,1
"2026-01-10",15,6,"Uber",35509,750,409,0,409,64,64,4119,4183,35,5,5,7
"2026-01-10",16,6,"Lyft",12838,0,0,0,0,25,25,832,857,9,0,0,1
"2026-01-10",16,6,"Uber",36333,716,392,0,392,50,50,4113,4163,34,4,4,6
"2026-01-10",17,6,"Lyft",13334,0,0,1,1,36,36,924,960,9,1,1,3
"2026-01-10",17,6,"Uber",38444,838,546,0,546,54,54,4475,4529,27,1,1,2
"2026-01-10",18,6,"Lyft",13938,0,0,1,1,25,25,1032,1057,8,1,1,1
"2026-01-10",18,6,"Uber",40377,892,569,0,569,54,54,4672,4726,42,8,8,11
"2026-01-10",19,6,"Lyft",14427,0,0,12,12,31,31,1030,1061,10,3,3,3
"2026-01-10",19,6,"Uber",43020,1011,661,0,661,44,44,4856,4900,18,2,2,6
"2026-01-10",20,6,"Lyft",12492,0,0,2,2,23,23,835,858,9,2,2,3
"2026-01-10",20,6,"Uber",39988,991,698,0,698,36,36,4495,4531,17,4,4,5
"2026-01-10",21,6,"Lyft",11283,0,0,0,0,23,23,574,597,3,0,0,0
"2026-01-10",21,6,"Uber",33982,894,622,0,622,25,25,3655,3680,17,2,2,5
"2026-01-10",22,6,"Lyft",12064,0,0,0,0,17,17,590,607,5,1,1,1
"2026-01-10",22,6,"Uber",35391,1120,822,0,822,20,20,3850,3870,19,2,2,4
"2026-01-10",23,6,"Lyft",12077,0,0,6,6,17,17,706,723,7,0,0,0
"2026-01-10",23,6,"Uber",35536,1255,992,0,992,18,18,3829,3847,9,1,1,2
"2026-01-11",0,7,"Lyft",10854,0,0,10,10,11,11,619,630,3,0,0,0
"2026-01-11",0,7,"Uber",30478,1233,969,0,969,7,7,3285,3292,8,0,0,0
"2026-01-11",1,7,"Lyft",9207,0,0,5,5,13,13,551,564,3,0,0,0
"2026-01-11",1,7,"Uber",21744,981,755,0,755,14,14,2272,2286,3,1,1,1
"2026-01-11",2,7,"Lyft",6987,0,0,1,1,11,11,363,374,3,1,1,1
"2026-01-11",2,7,"Uber",16253,753,587,0,587,8,8,1615,1623,7,2,2,2
"2026-01-11",3,7,"Lyft",5386,0,0,0,0,6,6,263,269,3,0,0,0
"2026-01-11",3,7,"Uber",11828,608,441,0,441,4,4,1162,1166,4,0,0,0
"2026-01-11",4,7,"Lyft",4729,0,0,2,2,9,9,258,267,1,0,0,0
"2026-01-11",4,7,"Uber",9199,423,248,0,248,7,7,860,867,1,0,0,0
"2026-01-11",5,7,"Lyft",3374,0,0,0,0,1,1,170,171,0,0,0,0
"2026-01-11",5,7,"Uber",7646,352,216,0,216,3,3,836,839,1,0,0,0
"2026-01-11",6,7,"Lyft",3845,0,0,1,1,8,8,200,208,1,0,0,1
"2026-01-11",6,7,"Uber",9449,554,370,0,370,3,3,975,978,6,1,1,1
"2026-01-11",7,7,"Lyft",5009,0,0,0,0,6,6,227,233,2,1,1,1
"2026-01-11",7,7,"Uber",12512,508,322,0,322,8,8,1276,1284,9,1,1,3
"2026-01-11",8,7,"Lyft",5347,0,0,0,0,14,14,193,207,3,1,1,1
"2026-01-11",8,7,"Uber",14874,469,265,0,265,22,22,1417,1439,10,1,1,1
"2026-01-11",9,7,"Lyft",6260,0,0,0,0,17,17,245,262,9,3,3,3
"2026-01-11",9,7,"Uber",19048,402,221,0,221,35,35,1771,1806,16,1,1,1
"2026-01-11",10,7,"Lyft",7242,0,0,0,0,21,21,274,295,10,1,1,3
"2026-01-11",10,7,"Uber",22604,417,199,0,199,50,50,2209,2259,24,1,1,1
"2026-01-11",11,7,"Lyft",7616,0,0,0,0,14,14,342,356,8,0,0,1
"2026-01-11",11,7,"Uber",23148,365,167,0,167,43,43,2254,2297,18,2,2,3
"2026-01-11",12,7,"Lyft",8163,0,0,0,0,25,25,400,425,12,0,0,1
"2026-01-11",12,7,"Uber",25185,404,192,0,192,54,54,2633,2687,26,2,2,6
"2026-01-11",13,7,"Lyft",7980,0,0,0,0,35,35,394,429,22,3,3,6
"2026-01-11",13,7,"Uber",25152,453,213,0,213,56,56,2701,2757,34,2,2,6
"2026-01-11",14,7,"Lyft",8016,0,0,0,0,30,30,434,464,13,3,3,4
"2026-01-11",14,7,"Uber",25302,490,257,0,257,52,52,2854,2906,30,2,2,6
"2026-01-11",15,7,"Lyft",8153,0,0,0,0,18,18,451,469,13,1,1,4
"2026-01-11",15,7,"Uber",25855,542,283,0,283,60,60,2827,2887,18,1,1,2
"2026-01-11",16,7,"Lyft",8251,0,0,0,0,26,26,444,470,12,1,1,2
"2026-01-11",16,7,"Uber",27208,527,276,0,276,67,67,2965,3032,23,1,1,2
"2026-01-11",17,7,"Lyft",8955,0,0,1,1,23,23,499,522,11,1,1,4
"2026-01-11",17,7,"Uber",29226,633,366,0,366,55,55,3278,3333,25,0,0,3
"2026-01-11",18,7,"Lyft",8700,0,0,0,0,24,24,431,455,5,1,1,1
"2026-01-11",18,7,"Uber",29160,671,395,0,395,57,57,3275,3332,23,4,4,6
"2026-01-11",19,7,"Lyft",7980,0,0,0,0,20,20,363,383,13,1,1,1
"2026-01-11",19,7,"Uber",27273,681,400,0,400,40,40,2940,2980,24,0,0,4
"2026-01-11",20,7,"Lyft",7337,0,0,0,0,20,20,291,311,10,1,1,2
"2026-01-11",20,7,"Uber",25504,681,433,0,433,35,35,2679,2714,16,3,3,4
"2026-01-11",21,7,"Lyft",7447,0,0,0,0,11,11,336,347,5,0,0,0
"2026-01-11",21,7,"Uber",23628,747,513,0,513,27,27,2385,2412,13,1,1,1
"2026-01-11",22,7,"Lyft",6640,0,0,0,0,12,12,251,263,6,0,0,1
"2026-01-11",22,7,"Uber",21671,790,566,0,566,14,14,2132,2146,4,0,0,0
"2026-01-11",23,7,"Lyft",6031,0,0,0,0,10,10,256,266,2,0,0,0
"2026-01-11",23,7,"Uber",19195,931,701,0,701,11,11,1815,1826,8,0,0,1
"2026-01-12",0,1,"Lyft",4122,0,0,0,0,17,17,166,183,0,0,0,0
"2026-01-12",0,1,"Uber",11290,526,349,0,349,5,5,1009,1014,4,0,0,0
"2026-01-12",1,1,"Lyft",2195,0,0,0,0,3,3,65,68,1,0,0,0
"2026-01-12",1,1,"Uber",6208,292,165,0,165,7,7,513,520,3,1,1,2
"2026-01-12",2,1,"Lyft",1460,0,0,0,0,1,1,40,41,0,0,0,0
"2026-01-12",2,1,"Uber",4281,176,89,0,89,3,3,339,342,1,0,0,0
"2026-01-12",3,1,"Lyft",1468,0,0,0,0,3,3,49,52,0,0,0,0
"2026-01-12",3,1,"Uber",3866,142,57,0,57,2,2,292,294,1,0,0,0
"2026-01-12",4,1,"Lyft",2462,0,0,0,0,3,3,108,111,0,0,0,0
"2026-01-12",4,1,"Uber",5720,196,84,0,84,3,3,530,533,2,0,0,0
"2026-01-12",5,1,"Lyft",3742,0,0,1,1,8,8,175,183,4,1,1,1
"2026-01-12",5,1,"Uber",9390,282,162,0,162,7,7,958,965,5,0,0,1
"2026-01-12",6,1,"Lyft",5950,0,0,0,0,6,6,360,366,5,0,0,0
"2026-01-12",6,1,"Uber",16163,483,298,0,298,10,10,1661,1671,22,0,0,4
"2026-01-12",7,1,"Lyft",9405,0,0,7,7,19,19,604,623,6,1,1,2
"2026-01-12",7,1,"Uber",27076,721,428,0,428,39,39,2722,2761,20,4,4,8
"2026-01-12",8,1,"Lyft",11791,0,0,5,5,35,35,681,716,14,2,2,2
"2026-01-12",8,1,"Uber",32587,618,268,0,268,88,88,3200,3288,29,2,2,4
"2026-01-12",9,1,"Lyft",8934,0,0,0,0,52,52,339,391,6,0,0,1
"2026-01-12",9,1,"Uber",25279,381,183,0,183,129,129,2455,2584,25,1,1,4
"2026-01-12",10,1,"Lyft",7039,0,0,0,0,55,55,207,262,22,0,0,3
"2026-01-12",10,1,"Uber",20583,298,117,0,117,133,133,1885,2018,34,2,2,7
"2026-01-12",11,1,"Lyft",6129,0,0,0,0,52,52,170,222,15,1,1,2
"2026-01-12",11,1,"Uber",18915,197,45,0,45,133,133,1703,1836,22,3,3,6
"2026-01-12",12,1,"Lyft",5793,0,0,0,0,61,61,199,260,27,2,2,3
"2026-01-12",12,1,"Uber",19196,243,64,0,64,152,152,1800,1952,29,5,5,6
"2026-01-12",13,1,"Lyft",5730,0,0,0,0,47,47,199,246,6,1,1,1
"2026-01-12",13,1,"Uber",20017,260,65,0,65,139,139,1957,2096,22,2,2,5
"2026-01-12",14,1,"Lyft",7134,0,0,0,0,47,47,311,358,19,2,2,3
"2026-01-12",14,1,"Uber",22557,324,117,0,117,159,159,2345,2504,22,1,1,2
"2026-01-12",15,1,"Lyft",6972,0,0,0,0,61,61,279,340,11,1,1,2
"2026-01-12",15,1,"Uber",23568,324,104,0,104,145,145,2443,2588,37,7,7,11
"2026-01-12",16,1,"Lyft",7494,0,0,0,0,53,53,314,367,23,6,6,7
"2026-01-12",16,1,"Uber",25354,429,185,0,185,102,102,2678,2780,42,5,5,8
"2026-01-12",17,1,"Lyft",8625,0,0,2,2,23,23,421,444,9,3,3,4
"2026-01-12",17,1,"Uber",28624,456,182,0,182,72,72,3073,3145,35,4,4,10
"2026-01-12",18,1,"Lyft",8812,0,0,1,1,36,36,402,438,9,4,4,4
"2026-01-12",18,1,"Uber",28585,503,226,0,226,40,40,2954,2994,21,3,3,4
"2026-01-12",19,1,"Lyft",7607,0,0,0,0,27,27,299,326,9,2,2,3
"2026-01-12",19,1,"Uber",24735,460,224,0,224,45,45,2434,2479,15,4,4,5
"2026-01-12",20,1,"Lyft",6965,0,0,0,0,14,14,278,292,6,0,0,0
"2026-01-12",20,1,"Uber",22963,432,236,0,236,37,37,2038,2075,13,2,2,3
"2026-01-12",21,1,"Lyft",6675,0,0,0,0,18,18,260,278,9,3,3,4
"2026-01-12",21,1,"Uber",21810,439,242,0,242,20,20,1937,1957,19,3,3,5
"2026-01-12",22,1,"Lyft",5710,0,0,0,0,16,16,200,216,1,0,0,0
