"month","operator","distance_bin_miles","trips","avg_distance_miles","avg_base_fare","avg_total_fare","fare_p50","fare_p90","avg_duration_min","sum_base_fare","sum_miles"
"2025-03-01","Lyft",23,8317,23.484,80.66,99.6,77.6,102.68,51.16,670815.05,195316.09
"2025-03-01","Lyft",24,7290,24.501,81.89,100.55,79.14,104,51.24,597002.62,178614.1
"2025-03-01","Lyft",25,7628,25.501,82.29,100.21,79.09,106.98,50.78,627679.43,194520.39
"2025-03-01","Lyft",26,7589,26.486,82.94,100.46,80.16,107.93,51.61,629466.18,201004.51
"2025-03-01","Lyft",27,7252,27.511,86.31,105.54,82.73,113.1,53.03,625945.94,199512.94
"2025-03-01","Lyft",28,6706,28.48,88.69,109.01,85.2,114.4,55.04,594786.27,190986
"2025-03-01","Lyft",29,4934,29.477,93.5,114.17,89.97,121.15,56.82,461335.49,145439.94
"2025-03-01","Lyft",30,3805,30.484,98.14,118.95,94.36,127.86,57.62,373431.11,115990.52
"2025-03-01","Lyft",31,3375,31.492,101.35,122.65,97.59,130.36,59.04,342065.71,106284.45
"2025-03-01","Lyft",32,3139,32.48,102.99,123.86,98.76,131.06,58.71,323301.28,101955.42
"2025-03-01","Lyft",33,2267,33.491,107.83,129.06,103.39,137.45,60.84,244444.69,75923.93
"2025-03-01","Lyft",34,1990,34.486,110.16,131.12,105.89,136.79,61.3,219227.25,68626.42
"2025-03-01","Lyft",35,1917,35.486,113.47,134.41,108.61,143.66,62.34,217526.15,68026.03
"2025-03-01","Lyft",36,1609,36.494,115.86,137.4,110.33,146.29,64.11,186422.67,58719.4
"2025-03-01","Lyft",37,1586,37.486,117.57,139.23,113.67,147.33,64.77,186460.34,59452.02
"2025-03-01","Lyft",38,1556,38.495,119.09,140.35,114.39,148.2,65.97,185296.4,59898.6
"2025-03-01","Lyft",39,1357,39.489,120.28,141.04,117.24,146.82,66.9,163221.94,53586.43
"2025-03-01","Lyft",40,1075,40.492,126.03,147.54,121.49,156.73,68.17,135484,43528.4
"2025-03-01","Lyft",41,1014,41.486,126.87,147.77,122.09,155.2,69.39,128641.96,42067
"2025-03-01","Lyft",42,925,42.481,131.77,153.38,125.93,166.27,70.59,121883.89,39295.29
"2025-03-01","Lyft",43,857,43.483,130.68,151.38,124.79,163.11,70.89,111996.8,37264.53
"2025-03-01","Lyft",44,796,44.518,134.14,154.34,128.6,167.36,70.34,106774.21,35436.21
"2025-03-01","Lyft",45,772,45.483,134.87,156.16,130.53,166.79,71.46,104122.61,35112.92
"2025-03-01","Lyft",46,680,46.494,138.97,159.72,132.57,175.94,73.28,94497.78,31616.19
"2025-03-01","Lyft",47,631,47.497,141.32,162.68,136.76,174.92,74.26,89169.96,29970.47
"2025-03-01","Lyft",48,518,48.498,149.06,171.46,140.46,183.83,75.34,77213.7,25121.81
"2025-03-01","Lyft",49,463,49.485,151.58,174.26,147,187.24,76.96,70179.81,22911.59
"2025-03-01","Lyft",50,480,50.479,158.32,181.31,150.79,193.48,78.43,75991.74,24230.05
"2025-03-01","Lyft",51,438,51.485,161.93,184.91,156.46,200.62,78.72,70927.05,22550.52
"2025-03-01","Lyft",52,355,52.519,164.24,187.35,158.16,203.84,80.83,58303.58,18644.39
"2025-03-01","Lyft",53,325,53.499,169.95,193.45,160.52,211.25,82.02,55233.48,17387.15
"2025-03-01","Lyft",54,315,54.459,173.1,198.67,165.48,217.34,83.76,54527.93,17154.6
"2025-03-01","Lyft",55,270,55.502,172.23,195.41,164.82,211.3,85.85,46500.95,14985.48
"2025-03-01","Lyft",56,235,56.507,176.93,202.12,168.12,223.55,85.5,41578.86,13279.12
"2025-03-01","Lyft",57,175,57.51,178.9,203.96,170.76,222.42,88.6,31307.33,10064.24
"2025-03-01","Lyft",58,197,58.513,188.15,214.98,176.71,244.99,91.89,37066.39,11527.11
"2025-03-01","Lyft",59,178,59.524,182.88,206.88,175.69,227.22,89.87,32552.85,10595.28
"2025-03-01","Lyft",60,2671,79.694,235.4,266.21,218.66,320.76,110.5,628753.81,212862.22
"2025-03-01","Uber",0,1591210,0.744,11.27,13.74,9.8,16.08,5.91,17927726.33,1183906.35
"2025-03-01","Uber",1,3652154,1.46,14.84,17.85,13.14,22.18,9.96,54189374.54,5330880.53
"2025-03-01","Uber",2,2156035,2.457,20.35,24.08,18.24,29.83,14.72,43878807.3,5297916.39
"2025-03-01","Uber",3,1444137,3.465,24.56,29.09,22.38,35.37,18.34,35468844.99,5004321.35
"2025-03-01","Uber",4,1045569,4.471,27.9,33.3,25.79,39.73,21.14,29167982.69,4674688.33
"2025-03-01","Uber",5,773421,5.469,30.99,37.03,28.64,44.75,23.34,23971587.39,4229552.55
"2025-03-01","Uber",6,595247,6.476,33.66,40.37,30.98,48.51,25.03,20035431.48,3854580.3
"2025-03-01","Uber",7,481792,7.479,37,44.78,34.09,53.21,26.75,17827086.35,3603298.29
"2025-03-01","Uber",8,421323,8.487,40.74,50.37,37.65,58.9,28.3,17166020.17,3575702.53
"2025-03-01","Uber",9,391651,9.487,45.7,57.17,42.11,67.35,30.01,17898607.69,3715674.48
"2025-03-01","Uber",10,327016,10.472,48.85,60.45,45.15,71.39,31.83,15974572.96,3424364.98
"2025-03-01","Uber",11,240169,11.472,49.9,60.99,46.38,71.19,33.97,11983790.49,2755276.22
"2025-03-01","Uber",12,184539,12.473,52.06,63.62,48.45,73.86,35.64,9606370.88,2301685.48
"2025-03-01","Uber",13,152717,13.484,56.08,69.09,51.86,80.69,37.1,8564396.62,2059250.39
"2025-03-01","Uber",14,132966,14.485,59.61,73.23,55.17,85.78,38.68,7926118.71,1925964.01
"2025-03-01","Uber",15,114829,15.477,62.98,76.78,58.4,90.45,40.65,7231509.46,1777242.4
"2025-03-01","Uber",16,119036,16.519,71.34,88.44,66.23,104.91,42.43,8491712.54,1966308.65
"2025-03-01","Uber",17,144687,17.495,80.9,100.41,76.35,117.96,46,11705861.45,2531361.11
"2025-03-01","Uber",18,110850,18.459,81.5,100.14,76.57,118.39,47.45,9034194.88,2046175.88
"2025-03-01","Uber",19,76570,19.466,81.29,99.6,76.11,117.58,47.42,6224016.76,1490512.21
"2025-03-01","Uber",20,58282,20.471,84.08,102.89,78.79,120.47,48.72,4900636.98,1193103.09
"2025-03-01","Uber",21,42883,21.473,87.4,106.58,82.1,125.76,50.37,3748149.86,920805.7
"2025-03-01","Uber",22,33006,22.473,89.89,109.38,84.13,129.48,50.56,2966898.65,741760.28
"2025-03-01","Uber",23,26450,23.482,92.38,112.25,86.46,131.94,50.43,2443508,621104.79
"2025-03-01","Uber",24,22776,24.491,96.09,116.24,89.69,137.86,50.85,2188503.12,557800.34
"2025-03-01","Uber",25,21426,25.49,99.95,120.54,93.56,142.4,51.24,2141531.98,546149.95
"2025-03-01","Uber",26,19881,26.489,103.99,125.02,97.22,147.04,51.86,2067336.47,526626.74
"2025-03-01","Uber",27,17983,27.497,108.97,131.31,102.71,154.17,52.77,1959560.53,494470.3
"2025-03-01","Uber",28,16677,28.475,113.44,137.05,107.74,158.47,54.43,1891831.49,474877.88
"2025-03-01","Uber",29,12852,29.479,117.36,140.52,111.59,163.92,55.38,1508325.08,378859.44
"2025-03-01","Uber",30,10585,30.484,121.87,144.85,116.8,170.03,56.48,1290004.79,322669.59
"2025-03-01","Uber",31,9144,31.484,124.49,147.29,119.16,173.59,57.27,1138339.47,287887.21
"2025-03-01","Uber",32,8823,32.486,127.38,149.76,122.15,176.71,57.64,1123862.26,286620.68
"2025-03-01","Uber",33,6919,33.484,131.77,154.6,125.36,184.76,59.08,911713.38,231672.5
"2025-03-01","Uber",34,6256,34.488,136.3,158.75,130.31,190.49,59.98,852718.6,215759.6
"2025-03-01","Uber",35,5876,35.487,139.19,161.89,132.85,195.55,60.2,817872.11,208520.04
"2025-03-01","Uber",36,5285,36.485,143.23,166.81,137.32,198.93,62.15,756975.04,192823.21
"2025-03-01","Uber",37,4532,37.487,144.52,167.96,137.63,200.45,63.27,654950.78,169889.9
"2025-03-01","Uber",38,4511,38.488,149.64,172.31,142.44,208.67,64.16,675015.56,173620.67
"2025-03-01","Uber",39,4234,39.479,151.57,173.38,145.64,206.91,64.8,641748.29,167155.11
"2025-03-01","Uber",40,3451,40.477,152.05,175.06,143.77,211.16,66.57,524725.69,139686.12
"2025-03-01","Uber",41,3114,41.488,157.31,180.24,149.06,217.98,66.86,489876,129192.53
"2025-03-01","Uber",42,2956,42.496,162.68,185.45,154.33,226.44,67.97,480882.9,125619
"2025-03-01","Uber",43,2641,43.493,165.65,188.66,157.25,229.33,69.27,437470.21,114865.92
"2025-03-01","Uber",44,2515,44.5,165.95,189.04,156.16,227.79,69.86,417359.97,111916.86
"2025-03-01","Uber",45,2480,45.488,169.95,193.02,159.09,239.1,70.73,421485.77,112810.53
"2025-03-01","Uber",46,2121,46.487,173.51,197.32,162.03,243.61,70.81,368013.16,98599
"2025-03-01","Uber",47,1923,47.477,174.78,198.97,163.94,239.6,71.94,336106.81,91297.46
"2025-03-01","Uber",48,1748,48.484,180.19,204.33,171.98,249.5,73.84,314977.96,84749.33
"2025-03-01","Uber",49,1762,49.488,183.94,208.17,176.22,250.98,74.63,324108.08,87198.42
"2025-03-01","Uber",50,1739,50.493,190,215.85,179.5,262.93,75.64,330418.16,87806.8
"2025-03-01","Uber",51,1584,51.496,191.35,216.58,180.89,264.03,77.81,303098,81570.38
"2025-03-01","Uber",52,1355,52.499,195.1,220.57,184.45,268.69,78.65,264363.54,71135.64
"2025-03-01","Uber",53,1291,53.494,196.59,222.12,184.32,270.09,80.41,253794,69060.7
"2025-03-01","Uber",54,1141,54.467,199.14,224.86,187.97,270.16,82.13,227217.45,62146.58
"2025-03-01","Uber",55,988,55.486,203.66,228.79,191.02,278.51,83,201214.89,54820.51
"2025-03-01","Uber",56,910,56.489,201.95,227.34,189.8,278.66,83.99,183771.71,51405.27
"2025-03-01","Uber",57,915,57.494,201.86,226.9,191.06,275.75,84.3,184702.5,52607.28
"2025-03-01","Uber",58,754,58.482,207.45,233.58,196.08,281.42,86.14,156414.12,44095.41
"2025-03-01","Uber",59,750,59.493,212.53,239.51,198.67,285,86.65,159397.73,44619.61
"2025-03-01","Uber",60,9334,78.29,267.95,299.58,239.58,395.98,106.06,2501079.08,730760.67
"2025-04-01","Lyft",0,580824,0.733,8.39,10.41,7.63,11.4,6.24,4873992.74,425886.77
"2025-04-01","Lyft",1,1192847,1.482,12.68,15.52,11.92,17.2,10.69,15125680.52,1768232.63
"2025-04-01","Lyft",2,859743,2.46,16.69,20.16,15.9,22.08,15.34,14345056.96,2114775.44
"2025-04-01","Lyft",3,601389,3.475,20.46,24.73,19.57,26.55,18.92,12305078.82,2089699.82
"2025-04-01","Lyft",4,431862,4.473,23.98,29.16,23.05,30.99,21.8,10357011.61,1931576.68
"2025-04-01","Lyft",5,330803,5.476,26.9,32.82,25.78,34.76,24.08,8897973.12,1811344.66
"2025-04-01","Lyft",6,252378,6.477,29.86,36.54,28.48,38.77,25.95,7535050.37,1634619.64
"2025-04-01","Lyft",7,198114,7.479,33.23,40.85,31.56,43.49,27.68,6582958.76,1481748.42
"2025-04-01","Lyft",8,157517,8.479,36.79,45.81,34.9,48.61,29.46,5795689.95,1335617.06
"2025-04-01","Lyft",9,125497,9.484,41.58,51.86,39.58,54.99,31.07,5218711,1190226.01
"2025-04-01","Lyft",10,107191,10.483,45.62,56.44,43.51,60.01,32.83,4890099.19,1123652.95
"2025-04-01","Lyft",11,83666,11.485,48.57,59.93,46.44,63.32,35.2,4063982.03,960889.72
"2025-04-01","Lyft",12,64027,12.471,50.76,62.55,48.54,65.66,37.42,3249700.82,798460.89
"2025-04-01","Lyft",13,48821,13.484,54.14,67.11,51.64,70.29,39.02,2643091.45,658313.56
"2025-04-01","Lyft",14,42021,14.495,56.98,69.94,54.46,73.62,40.06,2394326.2,609091.51
"2025-04-01","Lyft",15,37491,15.486,60.02,73.53,57.15,77.72,42.16,2250105.9,580572.23
"2025-04-01","Lyft",16,36486,16.511,65.65,81.87,62.45,87.17,43.72,2395124.47,602415.95
"2025-04-01","Lyft",17,39655,17.494,72.97,90.98,69.94,96.82,47.02,2893620.44,693726.87
"2025-04-01","Lyft",18,32426,18.474,74.24,91.73,70.94,97.47,48.68,2407370.92,599038.4
"2025-04-01","Lyft",19,23137,19.471,74.9,92.51,71.73,96.89,49.08,1733057.15,450496.74
"2025-04-01","Lyft",20,17295,20.482,76.76,94.52,73.62,98.21,50.11,1327590.32,354229.84
"2025-04-01","Lyft",21,13426,21.482,79.53,97.97,75.97,102.71,51.66,1067780.81,288414.31
"2025-04-01","Lyft",22,10774,22.478,81.52,100.45,78.31,104.35,52.54,878258.41,242180.47
"2025-04-01","Lyft",23,8695,23.484,83.59,102.46,80.59,105.34,52.4,726787.97,204196.28
"2025-04-01","Lyft",24,7485,24.508,84.8,103.42,82.16,106.47,51.73,634740.01,183441.19
"2025-04-01","Lyft",25,7692,25.499,85.4,103.31,82.93,108.67,51.75,656925.42,196139.74
"2025-04-01","Lyft",26,7516,26.494,88.14,106,85.77,113.45,52.97,662482.36,199132.19
"2025-04-01","Lyft",27,6966,27.502,90.99,110.33,88.49,117.43,54.2,633849.32,191578.93
"2025-04-01","Lyft",28,6596,28.477,94.29,114.88,90.84,120.19,56.04,621951.19,187833.93
"2025-04-01","Lyft",29,5022,29.484,97.59,118.02,94.37,123.82,57.32,490108.45,148069.28
"2025-04-01","Lyft",30,4025,30.482,102.28,122.85,98.63,130.51,58.54,411677.32,122690.47
"2025-04-01","Lyft",31,3751,31.492,104.15,124.63,100.73,130.79,59.32,390652.46,118125.99
"2025-04-01","Lyft",32,3425,32.473,106.95,127.47,103.22,133.36,59.91,366315.02,111219.08
"2025-04-01","Lyft",33,2669,33.485,110.83,131.61,106.27,140.91,61.93,295797.94,89370.56
"2025-04-01","Lyft",34,2346,34.492,111.81,132.3,108.11,138.24,61.85,262297.73,80919.22
"2025-04-01","Lyft",35,2178,35.491,115.73,136,111.68,144.96,63.16,252069.75,77300.25
"2025-04-01","Lyft",36,2016,36.484,117.27,138.1,113.44,144.01,64.66,236425.09,73551.49
"2025-04-01","Lyft",37,1892,37.504,120.42,141.6,115.43,149.58,66.39,227836.26,70958.25
"2025-04-01","Lyft",38,1825,38.479,123.48,144.49,118.18,153.16,68,225346.99,70224.1
"2025-04-01","Lyft",39,1673,39.478,124.08,144.45,119.99,152.8,68.92,207591.63,66047.4
"2025-04-01","Lyft",40,1308,40.492,128.88,149.46,123.82,160.75,70.01,168577.94,52964.06
"2025-04-01","Lyft",41,1195,41.496,130.22,151.75,125.92,160.99,70.14,155617.6,49587.54
"2025-04-01","Lyft",42,1210,42.488,133.48,153.84,128.59,162.4,71.42,161507.08,51410.76
"2025-04-01","Lyft",43,1028,43.492,135.75,156.55,130.12,168.52,70.9,139551.53,44709.98
"2025-04-01","Lyft",44,991,44.505,136.36,156.89,132.38,166.55,72.49,135128.12,44104.74
"2025-04-01","Lyft",45,943,45.495,139.18,160.51,134.1,170.91,73.28,131249.97,42901.8
"2025-04-01","Lyft",46,833,46.5,143.05,164.67,137.75,175.12,75.14,119158.77,38734.51
"2025-04-01","Lyft",47,739,47.491,146.05,168.24,140.65,177.78,77.27,107930.61,35095.76
"2025-04-01","Lyft",48,690,48.507,150.12,171.88,144.08,187.65,77.73,103580.53,33469.91
"2025-04-01","Lyft",49,619,49.518,154.48,177.03,148.79,186.8,79.56,95625.33,30651.77
"2025-04-01","Lyft",50,563,50.479,160.04,182.11,155.44,189.94,78.47,90101.86,28419.86
"2025-04-01","Lyft",51,482,51.464,165.64,188.81,159.89,200.85,79.78,79836.57,24805.46
"2025-04-01","Lyft",52,432,52.491,167.11,189.91,161.24,201.49,81.26,72192.67,22676.04
"2025-04-01","Lyft",53,424,53.505,169.56,191.88,163.33,208.08,82.48,71891.42,22686.23
"2025-04-01","Lyft",54,318,54.493,175.77,198.62,171,214.27,87.59,55895.65,17328.84
"2025-04-01","Lyft",55,330,55.446,175.25,197.48,169.07,211.33,85.57,57832.26,18297.16
"2025-04-01","Lyft",56,331,56.489,180.54,202.75,174.37,221.99,89.68,59757.86,18697.81
"2025-04-01","Lyft",57,271,57.471,183.29,207.22,177.21,222.76,87.32,49671.29,15574.55
"2025-04-01","Lyft",58,222,58.488,185.81,209.93,178.3,229.26,89.07,41248.84,12984.44
"2025-04-01","Lyft",59,182,59.448,189.3,214.54,183.71,235.43,93.43,34452.46,10819.57
"2025-04-01","Lyft",60,2938,77.831,235.87,265.08,221.07,319.33,110.05,692984.75,228668.86
"2025-04-01","Uber",0,1513743,0.745,10.12,12.51,8.91,14.56,6.01,15320917.36,1127044.15
"2025-04-01","Uber",1,3581718,1.463,13.61,16.53,11.85,20.56,10.16,48733167.81,5241375.08
"2025-04-01","Uber",2,2170078,2.457,18.65,22.24,16.54,28.01,14.99,40479365.15,5332060.38
"2025-04-01","Uber",3,1451844,3.464,22.58,26.92,20.37,33.31,18.63,32781298.22,5029314.81
"2025-04-01","Uber",4,1043205,4.471,25.87,31.09,23.57,37.83,21.51,26989513.55,4663717.63
"2025-04-01","Uber",5,774311,5.47,28.92,34.75,26.3,42.7,23.77,22393308.91,4235302.85
"2025-04-01","Uber",6,598453,6.476,31.62,38.13,28.8,46.62,25.56,18922322.87,3875485.24
"2025-04-01","Uber",7,484449,7.478,35,42.6,31.98,51.4,27.35,16956686.57,3622738.72
"2025-04-01","Uber",8,421442,8.485,38.78,48.22,35.5,57.35,28.96,16342356.98,3576138.03
"2025-04-01","Uber",9,393677,9.488,43.7,55.01,39.96,65.42,30.7,17204898.55,3735233.88
"2025-04-01","Uber",10,328583,10.47,46.81,58.2,43.14,69.12,32.58,15381361.61,3440270.84
"2025-04-01","Uber",11,241170,11.472,48.23,59.13,44.46,69.86,34.82,11630588.76,2766812.24
"2025-04-01","Uber",12,184782,12.471,50.57,61.93,46.72,72.84,36.61,9343549.61,2304457.98
"2025-04-01","Uber",13,149340,13.484,54.49,67.16,50.08,79.61,38.07,8137552.83,2013637.99
"2025-04-01","Uber",14,129961,14.485,58.31,71.57,53.8,84.8,39.66,7577779.59,1882452.96
"2025-04-01","Uber",15,111997,15.479,61.98,75.56,57.07,90.31,41.65,6941855.6,1733568.59
"2025-04-01","Uber",16,113122,16.514,70.58,87.36,65.47,105.32,43.47,7984422.81,1868071.76
"2025-04-01","Uber",17,134763,17.494,81.04,100.41,75.95,120.76,46.95,10921441.68,2357534.46
"2025-04-01","Uber",18,102816,18.458,81.28,99.77,75.7,120.71,48.5,8356867.36,1897802.82
"2025-04-01","Uber",19,71043,19.464,80.72,98.79,75.5,117.79,48.62,5734327.29,1382777.34
"2025-04-01","Uber",20,54049,20.472,83.75,102.25,78.75,121.25,49.81,4526548.43,1106476.3
"2025-04-01","Uber",21,39598,21.469,88.18,107.23,83.34,128.07,51.65,3491568.18,850129.04
"2025-04-01","Uber",22,30738,22.473,91.4,110.96,87.13,131.96,51.75,2809361.62,690781.42
"2025-04-01","Uber",23,24866,23.475,93.93,113.78,89.9,134.29,51.48,2335583.63,583733.79
"2025-04-01","Uber",24,21006,24.489,97.94,118.2,93.7,139.95,51.9,2057340.9,514408.5
"2025-04-01","Uber",25,19441,25.489,102,122.61,97.66,145.19,52.46,1983048.44,495540.34
"2025-04-01","Uber",26,18480,26.489,106.59,127.66,102.48,150.04,53.07,1969698.94,489525.77
"2025-04-01","Uber",27,16739,27.495,112.34,134.71,109.1,157.78,53.98,1880529.1,460237.35
"2025-04-01","Uber",28,15213,28.471,117.2,140.78,113.74,163.44,55.56,1782984.25,433132.88
"2025-04-01","Uber",29,11905,29.476,122.05,145.34,119.08,169.35,56.63,1453032.04,350906.24
"2025-04-01","Uber",30,9761,30.482,127.6,151.14,124.33,177.4,57.95,1245468.6,297530.51
"2025-04-01","Uber",31,8464,31.489,132.21,155.39,129.59,182.71,58.75,1119015.9,266523.53
"2025-04-01","Uber",32,7902,32.485,136.07,158.72,133.57,184.62,59.2,1075214.97,256700.39
"2025-04-01","Uber",33,6593,33.487,141.11,163.96,138.32,194.03,60.52,930356.39,220777.42
"2025-04-01","Uber",34,5665,34.483,146.33,169,143.48,200.89,61.77,828940.29,195345.56
"2025-04-01","Uber",35,5221,35.488,150.22,173.51,147.52,205.56,62.61,784322.75,185282.23
"2025-04-01","Uber",36,4776,36.484,152.55,176.39,149.89,206.22,63.64,728560.97,174246.76
"2025-04-01","Uber",37,4174,37.491,155.43,179.08,152.62,209.75,64.87,648763.47,156487.81
"2025-04-01","Uber",38,4204,38.485,160.42,183.39,156.98,218.57,65.53,674420.36,161792.97
"2025-04-01","Uber",39,3723,39.483,164.41,187.15,161.14,222.55,67.36,612091.68,146993.4
"2025-04-01","Uber",40,3041,40.485,167.1,190.49,162.87,226.35,68.67,508138.88,123114.82
"2025-04-01","Uber",41,2753,41.491,171.55,195.57,168.99,230.35,68.93,472264.92,114223.84
"2025-04-01","Uber",42,2571,42.482,175.56,199.67,171.98,236.82,70.02,451371.33,109222.5
"2025-04-01","Uber",43,2307,43.49,180.17,204.04,176.38,242.91,70.65,415651.01,100331.04
"2025-04-01","Uber",44,2186,44.5,182.73,206,180.42,243.21,71.12,399444.83,97276.66
"2025-04-01","Uber",45,2237,45.482,189.06,213.08,185.63,254.88,71.95,422921.16,101742.48
"2025-04-01","Uber",46,1874,46.492,190.77,215.3,186.5,256.8,73.65,357507.58,87125.32
"2025-04-01","Uber",47,1757,47.491,194.03,219.29,190.08,262.16,75.08,340906,83442.35
"2025-04-01","Uber",48,1598,48.493,197.21,222.58,193.25,262.22,75.84,315135,77492.48
"2025-04-01","Uber",49,1541,49.489,200.53,225.72,198.37,264.73,77.05,309013.87,76262.08
"2025-04-01","Uber",50,1487,50.489,205.55,231.83,202.58,273.48,77.13,305646.18,75077.55
"2025-04-01","Uber",51,1334,51.485,207.66,234.38,205.75,269.78,79.17,277016.84,68680.53
"2025-04-01","Uber",52,1287,52.492,214.1,240.76,210.65,286.24,80.88,275548.27,67557.46
"2025-04-01","Uber",53,1215,53.478,216.83,243.23,212.23,284.91,82.31,263448.51,64975.97
"2025-04-01","Uber",54,1024,54.48,218.55,245.42,214.97,289.17,83.39,223796.21,55787.11
"2025-04-01","Uber",55,867,55.491,218.83,245.7,217.34,285.71,85.06,189725.09,48110.47
"2025-04-01","Uber",56,859,56.488,226.12,252.3,220.42,300.71,87.53,194238.94,48523.45
"2025-04-01","Uber",57,780,57.477,224,250.9,220,296.6,87.25,174716.74,44832.37
"2025-04-01","Uber",58,700,58.52,226.08,252.74,223.45,295.64,87.84,158253.94,40964.07
"2025-04-01","Uber",59,643,59.476,227.02,253.78,222.92,295.39,87.81,145971.01,38242.94
"2025-04-01","Uber",60,8523,79.163,284.75,317.49,260.66,402.28,110.23,2426940.23,674707.41
"2025-05-01","Lyft",0,650844,0.735,8.7,10.73,7.74,12.26,6.38,5664643.77,478112.96
"2025-05-01","Lyft",1,1388825,1.481,13.06,15.86,11.95,18.38,10.93,18132636.27,2057275.79
"2025-05-01","Lyft",2,952795,2.467,17.69,21.2,16.44,23.96,15.77,16855752.67,2350433.71
"2025-05-01","Lyft",3,661966,3.471,21.67,25.99,20.43,28.92,19.54,14344910.13,2297735.57
"2025-05-01","Lyft",4,486016,4.474,25.05,30.23,23.72,33.08,22.58,12175367.66,2174527.23
"2025-05-01","Lyft",5,365456,5.474,28.29,34.26,26.7,37.53,25.04,10337668.72,2000590.95
"2025-05-01","Lyft",6,279416,6.478,31.34,38.09,29.48,41.72,26.97,8756483.89,1810022.07
"2025-05-01","Lyft",7,218844,7.479,35.11,43.06,33.01,46.9,28.95,7684009.32,1636663.52
"2025-05-01","Lyft",8,177075,8.481,39.28,49,36.97,52.57,31.23,6956309.01,1501703.06
"2025-05-01","Lyft",9,150160,9.485,43.51,54.38,40.96,58.23,33.22,6533260.6,1424315.88
"2025-05-01","Lyft",10,125459,10.478,46.87,57.84,44.15,62.26,34.93,5880156,1314601.83
"2025-05-01","Lyft",11,93450,11.477,49.9,61.18,47.11,65.59,37.18,4662904.64,1072554.06
"2025-05-01","Lyft",12,68889,12.469,52.73,64.59,49.85,69.37,39.38,3632300.38,858992.66
"2025-05-01","Lyft",13,53258,13.484,56.37,69.49,53.14,74.55,41.42,3002122.81,718114.07
"2025-05-01","Lyft",14,46858,14.49,59.21,72.54,56.04,77.25,42.63,2774623.91,678983.66
"2025-05-01","Lyft",15,40540,15.485,62.8,76.76,59.16,83.32,44.84,2545881.83,627747.93
"2025-05-01","Lyft",16,42594,16.517,69.06,85.98,64.83,93.6,47.17,2941641.43,703544.47
"2025-05-01","Lyft",17,46917,17.494,74.73,92.81,70.18,101.08,50.09,3506337.05,820759.86
"2025-05-01","Lyft",18,35461,18.465,76.13,93.83,71.68,101.69,51.88,2699487.27,654775
"2025-05-01","Lyft",19,24221,19.467,77.2,95,72.85,101.51,51.59,1869816.12,471507.52
"2025-05-01","Lyft",20,17741,20.475,79.14,97.08,74.86,103.73,52.76,1403999.93,363239.34
"2025-05-01","Lyft",21,13760,21.482,81.69,100,77.7,106.46,54.52,1124107.85,295588.67
"2025-05-01","Lyft",22,11086,22.486,84.12,102.94,79.96,109.92,55.34,932527.99,249284.32
"2025-05-01","Lyft",23,9242,23.493,85.86,104.65,82.14,111.85,54.67,793542.32,217120.13
"2025-05-01","Lyft",24,8104,24.505,87.54,105.92,84.19,113.41,54.71,709456.47,198589.33
"2025-05-01","Lyft",25,8219,25.497,89.2,107.48,85.77,117.25,54.74,733149.81,209560.2
"2025-05-01","Lyft",26,8001,26.492,91.7,110.44,88.56,120.23,55.72,733677.53,211965.64
"2025-05-01","Lyft",27,7510,27.492,95.99,115.83,91.98,125.46,57.68,720896.23,206467.5
"2025-05-01","Lyft",28,6767,28.482,98.73,119.39,94.44,129.52,59.48,668127.5,192735.64
"2025-05-01","Lyft",29,5171,29.484,101.8,122.37,98.04,132.28,60.32,526422.16,152464.13
"2025-05-01","Lyft",30,4354,30.494,106.69,127.83,102.34,136.81,62.69,464517.7,132770.1
"2025-05-01","Lyft",31,3997,31.494,108.6,129.47,103.93,137.78,62.95,434054.81,125883.15
"2025-05-01","Lyft",32,3735,32.479,111.04,131.82,106.02,141.51,64.13,414752.88,121310.67
"2025-05-01","Lyft",33,2976,33.48,114.44,135.58,109.42,143.79,66.27,340572.75,99636.96
"2025-05-01","Lyft",34,2562,34.493,116.23,137.22,111.36,145.97,66.31,297788.96,88369.98
"2025-05-01","Lyft",35,2614,35.489,119.18,140.26,113.92,150.76,67.54,311525.97,92767.83
"2025-05-01","Lyft",36,2281,36.493,121.84,143.24,116.87,152.58,69.47,277917.24,83241.31
"2025-05-01","Lyft",37,2021,37.487,124.4,145.52,119.25,157.6,70.29,251404.53,75761.21
"2025-05-01","Lyft",38,2078,38.5,126.09,146.72,120.94,156.96,71.52,262007.74,80002.97
"2025-05-01","Lyft",39,1836,39.482,129.42,149.75,124.55,160.01,72.69,237621.05,72488.67
"2025-05-01","Lyft",40,1551,40.48,131.71,152.59,127,163.67,73.27,204275.63,62784.91
"2025-05-01","Lyft",41,1364,41.495,135.49,156.68,129.31,173.45,74.18,184807.1,56599.53
"2025-05-01","Lyft",42,1315,42.481,136.56,157.69,130.8,169.12,76.15,179574.73,55862.18
"2025-05-01","Lyft",43,1189,43.509,139.31,159.94,132.77,172.83,76.23,165641.57,51732.09
"2025-05-01","Lyft",44,1155,44.496,140.68,161.1,135.48,173.28,77.14,162487.28,51393.41
"2025-05-01","Lyft",45,1143,45.51,145.09,167.21,140.47,178.9,78.57,165837.43,52017.52
"2025-05-01","Lyft",46,935,46.479,148.07,170.16,141.38,185.76,79.65,138448.35,43458.32
